Data,Hora,Programa,Episódio,Nº do episódio,Media
12/06/2026,18:09,Gata Selvagem ,Capítulo 230,230,6367088394112
12/06/2026,19:02,Gata Selvagem ,Capítulo 231,231,6367087715112
12/06/2026,20:06,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
12/06/2026,20:20,Rebelde Temporada 1,Capítulo 30,30,6352057305112
12/06/2026,21:04,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
12/06/2026,21:14,Coração Traído,Capítulo 30,30,44d73663-7ad8-4ba7-97d0-5412024f6394
12/06/2026,22:07,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
12/06/2026,22:19,Pele Selvagem,Capítulo 30,30,bc47f766-c65c-4dc3-86d1-0e5961a1e0e6
12/06/2026,23:15,Amor e Ódio,Capítulo 30,30,6345111560112
13/06/2026,00:01,Gata Selvagem ,Capítulo 224,224,6367087789112
13/06/2026,00:53,Gata Selvagem ,Capítulo 225,225,6367087702112
13/06/2026,01:45,Gata Selvagem ,Capítulo 226,226,6367086246112
13/06/2026,02:38,Gata Selvagem ,Capítulo 227,227,6367086620112
13/06/2026,03:30,Gata Selvagem ,Capítulo 228,228,6367087392112
13/06/2026,04:23,Gata Selvagem ,Capítulo 229,229,6367086944112
13/06/2026,05:15,Gata Selvagem ,Capítulo 230,230,6367088394112
13/06/2026,06:07,Gata Selvagem ,Capítulo 231,231,6367087715112
13/06/2026,07:10,Rebelde Temporada 1,Capítulo 26,26,6352056139112
13/06/2026,08:01,Rebelde Temporada 1,Capítulo 27,27,6352057977112
13/06/2026,08:51,Rebelde Temporada 1,Capítulo 28,28,6352056924112
13/06/2026,09:42,Rebelde Temporada 1,Capítulo 29,29,6352056140112
13/06/2026,10:39,Rebelde Temporada 1,Capítulo 30,30,6352057305112
13/06/2026,11:22,Gata Selvagem ,Capítulo 222,222,6367087399112
13/06/2026,12:13,Gata Selvagem ,Capítulo 223,223,6367087504112
13/06/2026,13:05,Gata Selvagem ,Capítulo 224,224,6367087789112
13/06/2026,13:56,Gata Selvagem ,Capítulo 225,225,6367087702112
13/06/2026,14:48,Gata Selvagem ,Capítulo 226,226,6367086246112
13/06/2026,15:41,Gata Selvagem ,Capítulo 227,227,6367086620112
13/06/2026,16:34,Gata Selvagem ,Capítulo 228,228,6367087392112
13/06/2026,17:27,Gata Selvagem ,Capítulo 229,229,6367086944112
13/06/2026,18:19,Gata Selvagem ,Capítulo 230,230,6367088394112
13/06/2026,19:10,Gata Selvagem ,Capítulo 231,231,6367087715112
13/06/2026,20:13,Rebelde Temporada 1,Capítulo 26,26,6352056139112
13/06/2026,21:04,Rebelde Temporada 1,Capítulo 27,27,6352057977112
13/06/2026,21:55,Rebelde Temporada 1,Capítulo 28,28,6352056924112
13/06/2026,22:45,Rebelde Temporada 1,Capítulo 29,29,6352056140112
13/06/2026,23:43,Rebelde Temporada 1,Capítulo 30,30,6352057305112
14/06/2026,00:26,Coração Traído,Capítulo 26,26,019274a5-a004-42ff-b774-4fe9670f6e92
14/06/2026,01:20,Coração Traído,Capítulo 27,27,a4b7aa4e-e6cc-4a57-853a-4138011bdc67
14/06/2026,02:14,Coração Traído,Capítulo 28,28,faf06316-cae8-493c-a92a-56b00dc7d527
14/06/2026,03:08,Coração Traído,Capítulo 29,29,6c62c45e-ad27-4c64-bb11-d65c0d3a8234
14/06/2026,04:02,Coração Traído,Capítulo 30,30,44d73663-7ad8-4ba7-97d0-5412024f6394
14/06/2026,04:54,Pele Selvagem,Capítulo 26,26,c7d0b245-8958-4095-b9b2-b8d3831ef861
14/06/2026,05:46,Pele Selvagem,Capítulo 27,27,cd6e5ad9-43cb-4e3c-a3b9-0b3ef39247ad
14/06/2026,06:38,Pele Selvagem,,,6ce5a529-dd44-42d3-b557-135aad7aef41
14/06/2026,07:30,Pele Selvagem,Capítulo 29,29,67465377-db65-4dcb-9259-131e1eb1dc1c
14/06/2026,08:22,Pele Selvagem,Capítulo 30,30,bc47f766-c65c-4dc3-86d1-0e5961a1e0e6
14/06/2026,09:12,Amor e Ódio,Capítulo 26,26,6345112240112
14/06/2026,09:55,Amor e Ódio,Capítulo 27,27,6345111464112
14/06/2026,10:43,Amor e Ódio,Capítulo 28,28,6345111360112
14/06/2026,11:32,Amor e Ódio,Capítulo 29,29,6345112431112
14/06/2026,12:21,Amor e Ódio,Capítulo 30,30,6345111560112
14/06/2026,13:06,Coração Traído,Capítulo 26,26,019274a5-a004-42ff-b774-4fe9670f6e92
14/06/2026,13:59,Coração Traído,Capítulo 27,27,a4b7aa4e-e6cc-4a57-853a-4138011bdc67
14/06/2026,14:53,Coração Traído,Capítulo 28,28,faf06316-cae8-493c-a92a-56b00dc7d527
14/06/2026,15:47,Coração Traído,Capítulo 29,29,6c62c45e-ad27-4c64-bb11-d65c0d3a8234
14/06/2026,16:42,Coração Traído,Capítulo 30,30,44d73663-7ad8-4ba7-97d0-5412024f6394
14/06/2026,17:34,Pele Selvagem,Capítulo 26,26,c7d0b245-8958-4095-b9b2-b8d3831ef861
14/06/2026,18:26,Pele Selvagem,Capítulo 27,27,cd6e5ad9-43cb-4e3c-a3b9-0b3ef39247ad
14/06/2026,19:18,Pele Selvagem,,,6ce5a529-dd44-42d3-b557-135aad7aef41
14/06/2026,20:10,Pele Selvagem,Capítulo 29,29,67465377-db65-4dcb-9259-131e1eb1dc1c
14/06/2026,21:02,Pele Selvagem,Capítulo 30,30,bc47f766-c65c-4dc3-86d1-0e5961a1e0e6
14/06/2026,21:52,Amor e Ódio,Capítulo 26,26,6345112240112
14/06/2026,22:35,Amor e Ódio,Capítulo 27,27,6345111464112
14/06/2026,23:23,Amor e Ódio,Capítulo 28,28,6345111360112
15/06/2026,00:12,Amor e Ódio,Capítulo 29,29,6345112431112
15/06/2026,01:01,Amor e Ódio,Capítulo 30,30,6345111560112
15/06/2026,01:46,Gata Selvagem ,Capítulo 232,232,6367086935112
15/06/2026,02:39,Gata Selvagem ,Capítulo 233,233,6367086638112
15/06/2026,03:31,Rebelde Temporada 1,Capítulo 31,31,6352058085112
15/06/2026,04:23,Coração Traído,Capítulo 31,31,99316cfd-b283-48d8-ad71-d12e5cb66bc3
15/06/2026,05:17,Pele Selvagem,Capítulo 31,31,bd390a7f-ee29-4275-b9c3-5c30125f312d
15/06/2026,06:12,Amor e Ódio,Capítulo 31,31,6345110764112
15/06/2026,07:00,Gata Selvagem ,Capítulo 232,232,6367086935112
15/06/2026,07:52,Gata Selvagem ,Capítulo 233,233,6367086638112
15/06/2026,08:45,Rebelde Temporada 1,Capítulo 31,31,6352058085112
15/06/2026,09:36,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
15/06/2026,09:47,Coração Traído,Capítulo 31,31,99316cfd-b283-48d8-ad71-d12e5cb66bc3
15/06/2026,10:41,Pele Selvagem,Capítulo 31,31,bd390a7f-ee29-4275-b9c3-5c30125f312d
15/06/2026,11:36,Amor e Ódio,Capítulo 31,31,6345110764112
15/06/2026,12:24,Gata Selvagem ,Capítulo 232,232,6367086935112
15/06/2026,13:16,Gata Selvagem ,Capítulo 233,233,6367086638112
15/06/2026,14:09,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
15/06/2026,14:19,Rebelde Temporada 1,Capítulo 31,31,6352058085112
15/06/2026,15:10,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
15/06/2026,15:19,Coração Traído,Capítulo 31,31,99316cfd-b283-48d8-ad71-d12e5cb66bc3
15/06/2026,16:14,Pele Selvagem,Capítulo 31,31,bd390a7f-ee29-4275-b9c3-5c30125f312d
15/06/2026,17:08,Amor e Ódio,Capítulo 31,31,6345110764112
15/06/2026,17:56,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
15/06/2026,18:06,Gata Selvagem ,Capítulo 232,232,6367086935112
15/06/2026,18:58,Gata Selvagem ,Capítulo 233,233,6367086638112
15/06/2026,19:51,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
15/06/2026,20:01,Rebelde Temporada 1,Capítulo 31,31,6352058085112
15/06/2026,20:52,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
15/06/2026,21:01,Coração Traído,Capítulo 31,31,99316cfd-b283-48d8-ad71-d12e5cb66bc3
15/06/2026,21:56,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,Curiosidades dos integrantes do RBD,25000115_rebeldia_1_26_01
15/06/2026,22:02,Pele Selvagem,Capítulo 31,31,bd390a7f-ee29-4275-b9c3-5c30125f312d
15/06/2026,22:57,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
15/06/2026,23:07,Amor e Ódio,Capítulo 31,31,6345110764112
16/06/2026,00:00,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,25000115_rebeldia_1_12_01
16/06/2026,00:20,Gata Selvagem ,Capítulo 234,234,6367086947112
16/06/2026,01:15,Gata Selvagem ,Capítulo 235,235,6367087913112
16/06/2026,02:06,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
16/06/2026,02:17,Rebelde Temporada 1,Capítulo 32,32,6352057607112
16/06/2026,03:08,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
16/06/2026,03:20,Coração Traído,Capítulo 32,32,020a8546-75c6-4553-80bb-61f365077195
16/06/2026,04:14,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,04:23,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,05:15,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,05:23,Amor e Ódio,Capítulo 32,32,6345110955112
16/06/2026,06:10,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,Rodolfo acompanha RBD no México,25000115_rebeldia_1_12_01
16/06/2026,06:30,Gata Selvagem ,Capítulo 234,234,6367086947112
16/06/2026,07:25,Gata Selvagem ,Capítulo 235,235,6367087913112
16/06/2026,08:17,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
16/06/2026,08:27,Rebelde Temporada 1,Capítulo 32,32,6352057607112
16/06/2026,09:19,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
16/06/2026,09:31,Coração Traído,Capítulo 32,32,020a8546-75c6-4553-80bb-61f365077195
16/06/2026,10:24,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,10:34,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,11:25,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,11:34,Amor e Ódio,Capítulo 32,32,6345110955112
16/06/2026,12:21,Gata Selvagem ,Capítulo 234,234,6367086947112
16/06/2026,13:15,Gata Selvagem ,Capítulo 235,235,6367087913112
16/06/2026,14:07,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
16/06/2026,14:18,Rebelde Temporada 1,Capítulo 32,32,6352057607112
16/06/2026,15:09,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
16/06/2026,15:21,Coração Traído,Capítulo 32,32,020a8546-75c6-4553-80bb-61f365077195
16/06/2026,16:14,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,16:24,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,17:15,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,17:24,Amor e Ódio,Capítulo 32,32,6345110955112
16/06/2026,18:11,Gata Selvagem ,Capítulo 234,234,6367086947112
16/06/2026,19:05,Gata Selvagem ,Capítulo 235,235,6367087913112
16/06/2026,19:57,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
16/06/2026,20:08,Rebelde Temporada 1,Capítulo 32,32,6352057607112
16/06/2026,20:59,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
16/06/2026,21:11,Coração Traído,Capítulo 32,32,020a8546-75c6-4553-80bb-61f365077195
16/06/2026,22:04,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,22:14,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,23:06,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,23:14,Amor e Ódio,Capítulo 32,32,6345110955112
17/06/2026,00:01,Eliana entrevista Anahí,Eliana entrevista Anahí,Eliana entrevista Anahí,25000115_rebeldia_1_18_01
17/06/2026,00:21,Gata Selvagem ,Capítulo 236,236,6367088191112
17/06/2026,01:15,Gata Selvagem ,Capítulo 237,237,6367087810112
