Data,Hora,Programa,Episódio,Nº do episódio,Media
16/06/2026,10:19,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,10:29,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,11:20,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,11:29,Amor e Ódio,Capítulo 32,32,6345110955112
16/06/2026,12:16,Gata Selvagem ,Capítulo 234,234,6367086947112
16/06/2026,13:10,Gata Selvagem ,Capítulo 235,235,6367087913112
16/06/2026,14:02,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
16/06/2026,14:13,Rebelde Temporada 1,Capítulo 32,32,6352057607112
16/06/2026,15:04,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
16/06/2026,15:16,Coração Traído,Capítulo 32,32,020a8546-75c6-4553-80bb-61f365077195
16/06/2026,16:09,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,16:19,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,17:11,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,17:19,Amor e Ódio,Capítulo 32,32,6345110955112
16/06/2026,18:06,Gata Selvagem ,Capítulo 234,234,6367086947112
16/06/2026,19:00,Gata Selvagem ,Capítulo 235,235,6367087913112
16/06/2026,19:52,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
16/06/2026,20:03,Rebelde Temporada 1,Capítulo 32,32,6352057607112
16/06/2026,20:54,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
16/06/2026,21:06,Coração Traído,Capítulo 32,32,020a8546-75c6-4553-80bb-61f365077195
16/06/2026,21:59,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
16/06/2026,22:09,Pele Selvagem,Capítulo 32,32,d579369a-0c04-4a9e-b79e-b0cdf01e2404
16/06/2026,23:01,Rebelde passeia de barco pelo Guarujá ,Rebelde passeia de barco pelo Guarujá,Rebelde passeia de barco pelo Guarujá,25000115_rebeldia_1_13_01
16/06/2026,23:09,Amor e Ódio,Capítulo 32,32,6345110955112
16/06/2026,23:56,Eliana entrevista Anahí,Eliana entrevista Anahí,Eliana entrevista Anahí,25000115_rebeldia_1_18_01
17/06/2026,00:16,Gata Selvagem ,Capítulo 236,236,6367088191112
17/06/2026,01:11,Gata Selvagem ,Capítulo 237,237,6367087810112
17/06/2026,02:03,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
17/06/2026,02:22,Rebelde Temporada 1,Capítulo 33,33,6352058086112
17/06/2026,03:13,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
17/06/2026,03:22,Coração Traído,Capítulo 33,33,df363777-43a8-4c63-920d-49cb303af8ab
17/06/2026,04:16,Pele Selvagem,Capítulo 33,33,44bd1300-3a55-4420-8cd6-c2adaf6bcba0
17/06/2026,05:08,Amor e Ódio,Capítulo 33,33,6345110658112
17/06/2026,05:56,Eliana entrevista Anahí,Eliana entrevista Anahí,Eliana entrevista Anahí,25000115_rebeldia_1_18_01
17/06/2026,06:17,Gata Selvagem ,Capítulo 236,236,6367088191112
17/06/2026,07:11,Gata Selvagem ,Capítulo 237,237,6367087810112
17/06/2026,08:03,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
17/06/2026,08:22,Rebelde Temporada 1,Capítulo 33,33,6352058086112
17/06/2026,09:14,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
17/06/2026,09:22,Coração Traído,Capítulo 33,33,df363777-43a8-4c63-920d-49cb303af8ab
17/06/2026,10:16,Pele Selvagem,Capítulo 33,33,44bd1300-3a55-4420-8cd6-c2adaf6bcba0
17/06/2026,11:09,Amor e Ódio,Capítulo 33,33,6345110658112
17/06/2026,11:57,Eliana entrevista Anahí,Eliana entrevista Anahí,Eliana entrevista Anahí,25000115_rebeldia_1_18_01
17/06/2026,12:17,Gata Selvagem ,Capítulo 236,236,6367088191112
17/06/2026,13:12,Gata Selvagem ,Capítulo 237,237,6367087810112
17/06/2026,14:04,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
17/06/2026,14:23,Rebelde Temporada 1,Capítulo 33,33,6352058086112
17/06/2026,15:14,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
17/06/2026,15:23,Coração Traído,Capítulo 33,33,df363777-43a8-4c63-920d-49cb303af8ab
17/06/2026,16:17,Pele Selvagem,Capítulo 33,33,44bd1300-3a55-4420-8cd6-c2adaf6bcba0
17/06/2026,17:10,Amor e Ódio,Capítulo 33,33,6345110658112
17/06/2026,17:58,Gata Selvagem ,Capítulo 236,236,6367088191112
17/06/2026,18:52,Gata Selvagem ,Capítulo 237,237,6367087810112
17/06/2026,19:44,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
17/06/2026,20:03,Rebelde Temporada 1,Capítulo 33,33,6352058086112
17/06/2026,20:55,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
17/06/2026,21:03,Coração Traído,Capítulo 33,33,df363777-43a8-4c63-920d-49cb303af8ab
17/06/2026,22:03,Pele Selvagem,Capítulo 33,33,44bd1300-3a55-4420-8cd6-c2adaf6bcba0
17/06/2026,22:55,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
17/06/2026,23:05,Amor e Ódio,Capítulo 33,33,6345110658112
17/06/2026,23:53,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,25000115_rebeldia_1_09_01
18/06/2026,00:01,Gata Selvagem ,Capítulo 238,238,6367087717112
18/06/2026,00:54,Gata Selvagem ,Capítulo 239,239,6367088281112
18/06/2026,01:47,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
18/06/2026,02:06,Rebelde Temporada 1,Capítulo 34,34,6352058284112
18/06/2026,02:57,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
18/06/2026,03:08,Coração Traído,Capítulo 34,34,33010f42-f2e8-4b55-8161-e1b8e530cdfa
18/06/2026,04:01,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
18/06/2026,04:11,Pele Selvagem,Capítulo 34,34,4512fffd-1bc0-41b1-89dd-bc503e3ae284
18/06/2026,05:02,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
18/06/2026,05:14,Amor e Ódio,Capítulo 34,34,6345113405112
18/06/2026,06:02,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,25000115_rebeldia_1_09_01
18/06/2026,06:10,Gata Selvagem ,Capítulo 238,238,6367087717112
18/06/2026,07:03,Gata Selvagem ,Capítulo 239,239,6367088281112
18/06/2026,07:56,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
18/06/2026,08:15,Rebelde Temporada 1,Capítulo 34,34,6352058284112
18/06/2026,09:06,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
18/06/2026,09:17,Coração Traído,Capítulo 34,34,33010f42-f2e8-4b55-8161-e1b8e530cdfa
18/06/2026,10:10,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
18/06/2026,10:20,Pele Selvagem,Capítulo 34,34,4512fffd-1bc0-41b1-89dd-bc503e3ae284
18/06/2026,11:11,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
18/06/2026,11:23,Amor e Ódio,Capítulo 34,34,6345113405112
18/06/2026,12:11,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,25000115_rebeldia_1_09_01
18/06/2026,12:19,Gata Selvagem ,Capítulo 238,238,6367087717112
18/06/2026,13:12,Gata Selvagem ,Capítulo 239,239,6367088281112
18/06/2026,14:05,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
18/06/2026,14:13,Rebelde Temporada 1,Capítulo 34,34,6352058284112
18/06/2026,15:05,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
18/06/2026,15:15,Coração Traído,Capítulo 34,34,33010f42-f2e8-4b55-8161-e1b8e530cdfa
18/06/2026,16:09,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
18/06/2026,16:19,Pele Selvagem,Capítulo 34,34,4512fffd-1bc0-41b1-89dd-bc503e3ae284
18/06/2026,17:09,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
18/06/2026,17:21,Amor e Ódio,Capítulo 34,34,6345113405112
18/06/2026,18:10,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,Gabi Cabrini entrevista Christian Chávez,25000115_rebeldia_1_09_01
18/06/2026,18:17,Gata Selvagem ,Capítulo 238,238,6367087717112
18/06/2026,19:11,Gata Selvagem ,Capítulo 239,239,6367088281112
18/06/2026,20:03,Rebelde Temporada 1,Capítulo 34,34,6352058284112
18/06/2026,20:55,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
18/06/2026,21:05,Coração Traído,Capítulo 34,34,33010f42-f2e8-4b55-8161-e1b8e530cdfa
18/06/2026,21:59,Curiosidades da infância ,Curiosidades da infância,Curiosidades da infância,25000115_rebeldia_1_03_01
18/06/2026,22:09,Pele Selvagem,Capítulo 34,34,4512fffd-1bc0-41b1-89dd-bc503e3ae284
18/06/2026,22:59,Bastidores da turnê de RBD,Bastidores da turnê de RBD,Bastidores da turnê de RBD,25000115_rebeldia_1_11_01
18/06/2026,23:12,Amor e Ódio,Capítulo 34,34,6345113405112
19/06/2026,00:00,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
19/06/2026,00:19,Gata Selvagem ,Capítulo 240,240,6367087020112
19/06/2026,01:14,Gata Selvagem ,Capítulo 241,241,6367087614112
19/06/2026,02:05,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
19/06/2026,02:16,Rebelde Temporada 1,Capítulo 35,35,6352058575112
19/06/2026,03:07,Tour Soul Rebelde 2023,,,FILLER7_REBELDE_NOVELAS
19/06/2026,03:14,Coração Traído,Capítulo 35,35,215d01e8-510c-45a6-9f9e-0ea204ce28f8
19/06/2026,04:08,Eliana entrevista Anahí,Eliana entrevista Anahí,Eliana entrevista Anahí,25000115_rebeldia_1_18_01
19/06/2026,04:28,Pele Selvagem,Capítulo 35,35,d6db14b3-2197-4623-9e14-aff5d568d930
19/06/2026,05:21,Amor e Ódio,Capítulo 35,35,6345110471112
19/06/2026,06:10,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
19/06/2026,06:29,Gata Selvagem ,Capítulo 240,240,6367087020112
19/06/2026,07:24,Gata Selvagem ,Capítulo 241,241,6367087614112
19/06/2026,08:15,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
19/06/2026,08:25,Rebelde Temporada 1,Capítulo 35,35,6352058575112
19/06/2026,09:17,Tour Soul Rebelde 2023,,,FILLER7_REBELDE_NOVELAS
19/06/2026,09:24,Coração Traído,Capítulo 35,35,215d01e8-510c-45a6-9f9e-0ea204ce28f8
19/06/2026,10:18,Pele Selvagem,Capítulo 35,35,d6db14b3-2197-4623-9e14-aff5d568d930
19/06/2026,11:11,Amor e Ódio,Capítulo 35,35,6345110471112
19/06/2026,12:00,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
19/06/2026,12:19,Gata Selvagem ,Capítulo 240,240,6367087020112
19/06/2026,13:13,Gata Selvagem ,Capítulo 241,241,6367087614112
19/06/2026,14:05,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
19/06/2026,14:15,Rebelde Temporada 1,Capítulo 35,35,6352058575112
19/06/2026,15:06,Tour Soul Rebelde 2023,,,FILLER7_REBELDE_NOVELAS
19/06/2026,15:13,Coração Traído,Capítulo 35,35,215d01e8-510c-45a6-9f9e-0ea204ce28f8
19/06/2026,16:07,Pele Selvagem,Capítulo 35,35,d6db14b3-2197-4623-9e14-aff5d568d930
19/06/2026,17:00,Amor e Ódio,Capítulo 35,35,6345110471112
19/06/2026,17:49,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
19/06/2026,18:08,Gata Selvagem ,Capítulo 240,240,6367087020112
19/06/2026,19:03,Gata Selvagem ,Capítulo 241,241,6367087614112
19/06/2026,19:54,Rebelde no Domingo Legal - Músicas Inéditas,"A banda se apresenta no palco do Domingo Legal com os sucessos “Aún Hay Algo”, “Nuestro Amor” e “Ser o Parecer”.",Rebelde no Domingo Legal - Músicas Inéditas,25000115_rebeldia_1_42_01
19/06/2026,20:05,Rebelde Temporada 1,Capítulo 35,35,6352058575112
19/06/2026,20:56,Tour Soul Rebelde 2023,,,FILLER7_REBELDE_NOVELAS
19/06/2026,21:03,Coração Traído,Capítulo 35,35,215d01e8-510c-45a6-9f9e-0ea204ce28f8
19/06/2026,21:57,Show do Rebelde em Brasília,Show do Rebelde em Brasília,Show do Rebelde em Brasília,25000115_rebeldia_1_30_01
19/06/2026,22:05,Pele Selvagem,Capítulo 35,35,d6db14b3-2197-4623-9e14-aff5d568d930
19/06/2026,22:59,Amor e Ódio,Capítulo 35,35,6345110471112
19/06/2026,23:47,Maite Perroni no Programa Raul Gil ,Maite Perroni no Programa Raul Gil,Maite Perroni no Programa Raul Gil,25000115_rebeldia_1_20_01
20/06/2026,00:06,Gata Selvagem ,Capítulo 234,234,6367086947112
20/06/2026,00:59,Gata Selvagem ,Capítulo 235,235,6367087913112
20/06/2026,01:50,Gata Selvagem ,Capítulo 236,236,6367088191112
